enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
15819,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,3,222,0.0000
23283,city_123,0.738,,Has relevent experience,Full time course,Graduate,Other,1,5000-9999,Pvt Ltd,1,90,0.0000
29639,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,1000-4999,Pvt Ltd,1,130,1.0000
23466,city_126,0.479,,No relevent experience,no_enrollment,,,6,,,never,113,1.0000
31263,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,2,69,0.0000
7413,city_114,0.926,,No relevent experience,no_enrollment,High School,,4,,,1,126,1.0000
7766,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,54,0.0000
25861,city_99,0.915,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,14,0.0000
15331,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,<1,,,1,90,0.0000
31538,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,4,19,0.0000
9238,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,,3,30,0.0000
21816,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Public Sector,3,52,0.0000
10969,city_160,0.92,Male,No relevent experience,Full time course,High School,,5,100-500,Pvt Ltd,1,112,0.0000
3910,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,4,Oct-49,,1,29,0.0000
18212,city_91,0.691,,No relevent experience,no_enrollment,Graduate,Other,3,,,2,46,0.0000
11528,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,100-500,Pvt Ltd,>4,104,0.0000
25877,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,Humanities,2,,,never,111,0.0000
26911,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,,133,0.0000
3325,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Pvt Ltd,1,4,0.0000
24311,city_23,0.899,,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,,1,57,1.0000
3477,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,500-999,NGO,>4,36,0.0000
27283,city_180,0.698,,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,13,0.0000
19012,city_116,0.743,Male,Has relevent experience,Full time course,High School,,7,50-99,NGO,1,29,0.0000
9261,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,3,17,1.0000
6211,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Funded Startup,1,42,0.0000
29540,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,98,0.0000
7469,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Public Sector,never,5,0.0000
3952,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,never,29,0.0000
23951,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,15,1.0000
3399,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,67,1.0000
28759,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,153,1.0000
8580,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,23,0.0000
10866,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,24,0.0000
26266,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,55,0.0000
996,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,52,0.0000
26929,city_138,0.836,Male,Has relevent experience,no_enrollment,High School,,15,10000+,Pvt Ltd,2,146,0.0000
11368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,82,0.0000
30909,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,146,1.0000
2612,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,77,0.0000
23974,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,Pvt Ltd,2,51,0.0000
16314,city_64,0.666,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,,1,36,0.0000
27981,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,15,0.0000
31356,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,4,0.0000
16077,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,57,0.0000
24165,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,154,1.0000
29771,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,2,30,1.0000
28053,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,34,1.0000
32251,city_67,0.855,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,Public Sector,>4,99,0.0000
9964,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,7,0.0000
3152,city_116,0.743,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,1,304,0.0000
26876,city_50,0.896,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,4,72,0.0000
29668,city_67,0.855,,Has relevent experience,no_enrollment,Graduate,STEM,9,Oct-49,Pvt Ltd,1,44,1.0000
28234,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,27,0.0000
31712,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,11,100-500,Pvt Ltd,3,114,0.0000
14558,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,164,0.0000
31741,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,42,0.0000
17758,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,6,1.0000
27739,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,,,1,73,0.0000
5953,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,10,Oct-49,Pvt Ltd,2,50,0.0000
30414,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,23,1.0000
20877,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,,1,3,0.0000
10535,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,1,27,0.0000
24044,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,264,1.0000
5284,city_136,0.897,,Has relevent experience,no_enrollment,,,>20,,,>4,14,0.0000
19969,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,32,1.0000
17533,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,36,0.0000
6664,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,,4,80,0.0000
8993,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,2,32,1.0000
30971,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,62,1.0000
32591,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,,,1,23,0.0000
11689,city_136,0.897,Male,No relevent experience,Full time course,Primary School,,2,,,never,22,0.0000
30536,city_136,0.897,,Has relevent experience,Part time course,Masters,STEM,8,<10,Pvt Ltd,2,34,0.0000
27123,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,0.0000
6453,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Funded Startup,2,68,0.0000
32815,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,>4,108,1.0000
30360,city_70,0.698,,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,28,1.0000
4317,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,10,,Pvt Ltd,never,41,1.0000
1688,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,never,53,0.0000
4232,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,90,0.0000
27733,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,54,1.0000
18299,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,,1,41,1.0000
1105,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,34,0.0000
12827,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Public Sector,2,53,0.0000
18345,city_46,0.762,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,65,1.0000
22043,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,48,0.0000
12551,city_21,0.624,,Has relevent experience,Full time course,Graduate,,6,10000+,Pvt Ltd,1,82,1.0000
31838,city_67,0.855,Female,Has relevent experience,no_enrollment,,,8,100-500,,1,70,1.0000
6445,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,148,0.0000
12415,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Pvt Ltd,>4,15,0.0000
30999,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,3,55,1.0000
29730,city_91,0.691,Male,Has relevent experience,no_enrollment,Masters,STEM,12,Oct-49,Pvt Ltd,3,35,0.0000
8663,city_40,0.776,Male,Has relevent experience,Part time course,Graduate,STEM,10,Oct-49,Pvt Ltd,>4,13,0.0000
15744,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,8,50-99,Funded Startup,1,43,0.0000
19466,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,>4,71,1.0000
2760,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,500-999,Pvt Ltd,1,9,1.0000
11042,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,8,1.0000
18204,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,<1,,,1,54,1.0000
19982,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,76,0.0000
7405,city_36,0.893,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,23,0.0000
14689,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,1,88,0.0000
21869,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,4,21,0.0000
29481,city_67,0.855,Male,No relevent experience,no_enrollment,,,7,,,1,80,1.0000
25361,city_105,0.794,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,4,92,0.0000
31200,city_149,0.689,Male,Has relevent experience,Part time course,Graduate,STEM,10,,,2,36,0.0000
25575,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,182,1.0000
23146,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,1,45,0.0000
32089,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,2,20,0.0000
1945,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,19,0.0000
13316,city_11,0.55,Female,Has relevent experience,Full time course,Masters,STEM,15,,,2,55,0.0000
21861,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,6,1000-4999,Pvt Ltd,4,35,1.0000
3839,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Public Sector,2,70,0.0000
26060,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,24,1.0000
28408,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,3,,Pvt Ltd,1,40,0.0000
6772,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,64,0.0000
11044,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,3,66,0.0000
7227,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,<10,Pvt Ltd,3,49,0.0000
20719,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,9,,,,48,0.0000
11421,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,2,10,1.0000
32997,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,54,0.0000
14641,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,2,140,0.0000
19656,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,1,220,0.0000
21347,city_21,0.624,,Has relevent experience,,Graduate,STEM,7,50-99,Pvt Ltd,1,18,0.0000
9190,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,108,0.0000
5706,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,1,196,0.0000
6145,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,2,256,0.0000
25685,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Early Stage Startup,2,52,1.0000
975,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Other,2,19,0.0000
3497,city_61,0.913,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,23,0.0000
13054,city_167,0.921,Female,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,308,0.0000
16453,city_114,0.926,Male,No relevent experience,Part time course,Masters,Business Degree,1,100-500,Funded Startup,1,96,0.0000
8985,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,222,0.0000
15157,city_61,0.913,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,,1,10,0.0000
27343,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,13,50-99,Pvt Ltd,>4,83,0.0000
10438,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,72,1.0000
29222,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,122,1.0000
32906,city_114,0.926,,Has relevent experience,no_enrollment,High School,,7,10000+,Pvt Ltd,3,25,0.0000
9626,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,63,0.0000
11270,city_46,0.762,Male,Has relevent experience,Part time course,Masters,STEM,9,10000+,Pvt Ltd,1,67,1.0000
24393,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,1,21,1.0000
25868,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,50,1.0000
30072,city_173,0.878,,Has relevent experience,no_enrollment,High School,,10,,,2,66,1.0000
29949,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,15,0.0000
6307,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,12,,,never,14,0.0000
14595,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,74,1.0000
18855,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,,Pvt Ltd,>4,63,0.0000
15356,city_128,0.527,,No relevent experience,Full time course,High School,,2,,,1,300,1.0000
15091,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,1,28,0.0000
4851,city_114,0.926,,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,11,0.0000
31195,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,,,1,13,0.0000
27917,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,never,39,0.0000
13438,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,,never,166,1.0000
8414,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24,0.0000
10228,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Other,12,Oct-49,Pvt Ltd,1,28,0.0000
10482,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Other,1,40,0.0000
20519,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,5000-9999,Pvt Ltd,3,42,0.0000
15224,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,28,0.0000
26634,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,16,,,1,254,0.0000
20678,city_16,0.91,,No relevent experience,no_enrollment,Graduate,No Major,3,<10,Pvt Ltd,2,24,0.0000
15449,city_141,0.763,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,,1,110,0.0000
15409,city_11,0.55,Female,Has relevent experience,Full time course,Masters,STEM,4,50-99,Funded Startup,1,56,0.0000
25211,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,70,0.0000
31905,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,57,0.0000
16344,city_114,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,43,0.0000
6855,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,3,326,0.0000
10532,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Pvt Ltd,1,32,1.0000
223,city_23,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,17,,,3,48,0.0000
12921,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,2,1000-4999,Pvt Ltd,1,75,1.0000
21376,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,42,0.0000
10150,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,166,0.0000
30268,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,<1,,,1,10,1.0000
6001,city_80,0.847,Male,No relevent experience,no_enrollment,High School,,1,,,never,58,0.0000
10604,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,20,0.0000
16220,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,2,18,0.0000
10845,city_116,0.743,,No relevent experience,Full time course,Masters,STEM,6,Oct-49,Pvt Ltd,2,79,0.0000
4376,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,,,never,166,0.0000
32168,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,42,0.0000
22610,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,never,51,1.0000
19156,city_23,0.899,,No relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,>4,34,0.0000
10220,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,270,0.0000
30291,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,1,<10,Pvt Ltd,1,35,1.0000
27318,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,7,50-99,Funded Startup,1,57,0.0000
29684,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,30,0.0000
26968,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,306,0.0000
18702,city_80,0.847,Male,No relevent experience,,,,2,,,never,162,0.0000
17031,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,43,0.0000
1113,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,2,53,0.0000
9937,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,28,1.0000
20038,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,>4,11,0.0000
30932,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,never,294,0.0000
5531,city_116,0.743,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,,,never,24,1.0000
1882,city_97,0.925,,No relevent experience,Full time course,High School,,11,<10,Early Stage Startup,1,28,0.0000
